Country,City,Center,Type,Level,Year,Registered,Present,Passed,ISO3
Nouvelle-Zélande,Palmerston North,Palmerston North,DELF SJ,A2,2025,9,9,8.0,NZL
Nouvelle-Zélande,Wellington,Wellington,DELF SJ,A2,2025,38,38,34.0,NZL
Nouvelle-Zélande,Wellington,Wellington,DELF-DALF TP,B2,2025,4,4,4.0,NZL
Oman,Mascate,Mascate,DELF SJ,A1,2025,3,3,3.0,OMN
Oman,Mascate,Mascate,DELF SJ,A2,2025,87,85,74.0,OMN
Oman,Mascate,Mascate,DELF SJ,B1,2025,12,12,6.0,OMN
Ouganda,Kampala,Kampala,DELF Prim,A2,2025,8,8,8.0,UGA
Ouzbékistan,Tachkent,Tachkent,DELF SJ,B1,2025,12,12,8.0,UZB
Ouzbékistan,Tachkent,Tachkent,DELF-DALF TP,A1,2025,4,4,4.0,UZB
Pakistan,Islamabad,Islamabad - AF,DELF SJ,A1,2025,11,11,10.0,PAK
Pakistan,Islamabad,Islamabad - AF,DELF SJ,A2,2025,4,4,4.0,PAK
Pakistan,Islamabad,Islamabad - AF,DELF-DALF TP,A1,2025,28,28,23.0,PAK
Pakistan,Karachi,Karachi - AF,DELF SJ,A1,2025,43,43,40.0,PAK
Pakistan,Karachi,Karachi - AF,DELF SJ,A2,2025,8,8,5.0,PAK
Pakistan,Karachi,Karachi - AF,DELF-DALF TP,A1,2025,25,23,23.0,PAK
Pakistan,Lahore,Lahore - AF,DELF Prim,A1.1,2025,469,448,419.0,PAK
Panama,Panama,Panama,DELF Prim,A1,2025,1,1,1.0,PAN
Panama,Panama,Panama,DELF-DALF TP,A2,2025,17,16,15.0,PAN
Pays-Bas,Amsterdam,Amsterdam - AF,DELF-DALF TP,A1,2025,3,3,3.0,NLD
Pays-Bas,Amsterdam,Amsterdam - AF,DELF-DALF TP,B1,2025,17,17,16.0,NLD
Pays-Bas,Amsterdam,Amsterdam - AF,DELF-DALF TP,C1,2025,14,14,13.0,NLD
Pays-Bas,Groningue,Groningue,DELF-DALF TP,B2,2025,11,11,9.0,NLD
Pays-Bas,La Haye,La Haye - AF,DELF SJ,B1,2025,13,13,11.0,NLD
Pays-Bas,La Haye,La Haye - IF,DELF SJ,B1,2025,628,625,562.0,NLD
Pays-Bas,La Haye,La Haye - IF,DELF SJ,B2,2025,313,312,275.0,NLD
Pays-Bas,Rotterdam,Rotterdam,DELF SJ,A2,2025,3,3,3.0,NLD
Pays-Bas,Rotterdam,Rotterdam,DELF-DALF TP,B2,2025,8,7,7.0,NLD
Pérou,Arequipa,Arequipa,DELF SJ,B2,2025,7,7,6.0,PER
Pérou,Arequipa,Arequipa,DELF Prim,A1,2025,83,83,80.0,PER
Pérou,Arequipa,Arequipa,DELF SJ,A2,2025,127,127,,PER
Pérou,Chiclayo,Chiclayo,DELF SJ,A1,2025,26,26,14.0,PER
Pérou,Chiclayo,Chiclayo,DELF-DALF TP,B1,2025,26,26,20.0,PER
Pérou,Cusco,Cuzco,DELF SJ,A1,2025,9,9,9.0,PER
Pérou,Cusco,Cuzco,DELF-DALF TP,A1,2025,52,48,39.0,PER
Pérou,Cusco,Cuzco,DELF-DALF TP,B2,2025,29,29,16.0,PER
Pérou,Lima,Lima,DELF SJ,A2,2025,115,114,111.0,PER
Pérou,Lima,Lima,DELF SJ,B1,2025,82,80,71.0,PER
Pérou,Lima,Lima,DELF-DALF TP,C1,2025,106,101,23.0,PER
Pérou,Lima,Lima,DELF-DALF TP,C2,2025,2,1,,PER
Pérou,Piura,Piura,DELF SJ,B1,2025,5,5,,PER
Pérou,Piura,Piura,DELF-DALF TP,B2,2025,4,4,2.0,PER
Pérou,Piura,Piura,DELF-DALF TP,C1,2025,3,3,1.0,PER
Pérou,Trujillo,Trujillo,DELF Prim,A1.1,2025,20,20,19.0,PER
Pérou,Trujillo,Trujillo,DELF-DALF TP,A1,2025,45,45,34.0,PER
Philippines,Makati,Manille - AF,DELF-DALF TP,C1,2025,5,5,4.0,PHL
Philippines,Makati,Manille - AF,DELF-DALF TP,C2,2025,4,4,1.0,PHL
Pologne,Cracovie,Cracovie - IF,DELF Prim,A1.1,2025,20,20,20.0,POL
Pologne,Cracovie,Cracovie - IF,DELF Prim,A2,2025,10,10,10.0,POL
Pologne,Cracovie,Cracovie - IF,DELF-DALF TP,C1,2025,15,15,11.0,POL
Pologne,Cracovie,Cracovie - IF,DELF-DALF TP,C2,2025,7,7,4.0,POL
Pologne,Gdansk,Gdansk - AF,DELF Prim,A1.1,2025,9,9,9.0,POL
Pologne,Gdansk,Gdansk - AF,DELF SJ,B2,2025,9,9,9.0,POL
Pologne,Gdansk,Gdansk - AF,DELF-DALF TP,A1,2025,3,3,3.0,POL
Pologne,Gdansk,Gdansk - AF,DELF-DALF TP,B2,2025,14,14,13.0,POL
Pologne,Lódz,Lodz - AF,DELF SJ,B1,2025,33,33,33.0,POL
Pologne,Lódz,Lodz - AF,DELF SJ,B1,2025,4,4,4.0,POL
Pologne,Lódz,Lodz - AF,DELF-DALF TP,A2,2025,4,4,4.0,POL
Pologne,Lódz,Lodz - AF,DELF-DALF TP,B1,2025,16,16,16.0,POL
Pologne,Lublin,Lublin - AF,DELF-DALF TP,A2,2025,2,2,1.0,POL
Pologne,Lublin,Lublin - AF,DELF-DALF TP,B2,2025,5,5,4.0,POL
Pologne,Olsztyn,Olsztyn,DELF-DALF TP,B1,2025,2,2,2.0,POL
Pologne,Poznan,Poznan - UAM,DELF SJ,A2,2025,4,4,4.0,POL
Pologne,Poznan,Poznan - UAM,DELF SJ,B1,2025,1,1,1.0,POL
Pologne,Poznan,Poznan - UAM,DELF-DALF TP,B1,2025,1,1,1.0,POL
Pologne,Szczecin,Szczecin - AF,DELF SJ,A2,2025,27,27,27.0,POL
Pologne,Torun,Torun - AF,DELF-DALF TP,A2,2025,1,1,1.0,POL
Pologne,Varsovie,Varsovie - IF,DELF SJ,A2,2025,60,60,58.0,POL
Pologne,Varsovie,Varsovie - IF,DELF Prim,A1.1,2025,46,44,44.0,POL
Pologne,Varsovie,Varsovie - IF,DELF-DALF TP,A2,2025,24,23,22.0,POL
Pologne,Wodzislaw Slaski,Wodzislaw Slaski - Silésie,DELF SJ,A2,2025,48,48,48.0,POL
Pologne,Wodzislaw Slaski,Wodzislaw Slaski - Silésie,DELF SJ,B1,2025,52,51,50.0,POL
Pologne,Wodzislaw Slaski,Wodzislaw Slaski - Silésie,DELF SJ,B2,2025,9,9,9.0,POL
Pologne,Wroclaw,Wroclaw - AF,DELF-DALF TP,B2,2025,3,3,3.0,POL
Pologne,Wroclaw,Wroclaw - AF,DELF-DALF TP,C1,2025,2,2,2.0,POL
Portugal,Coimbra,Coimbra,DELF SJ,A2,2025,42,42,40.0,PRT
Portugal,Coimbra,Coimbra,DELF-DALF TP,B2,2025,22,22,22.0,PRT
Portugal,Faro,Faro,DELF SJ,A2,2025,21,20,20.0,PRT
Portugal,Leiria,Leiria,DELF SJ,A2,2025,1,1,1.0,PRT
Portugal,Leiria,Leiria,DELF-DALF TP,A1,2025,13,13,12.0,PRT
Portugal,Leiria,Leiria,DELF-DALF TP,A2,2025,9,9,9.0,PRT
Portugal,Lisbonne,Lisbonne - AF,DELF SJ,A2,2025,7,7,7.0,PRT
Portugal,Lisbonne,Lisbonne - AF,DELF SJ,B1,2025,2,2,2.0,PRT
Portugal,Lisbonne,Lisbonne - AF,DELF-DALF TP,A2,2025,2,2,2.0,PRT
Portugal,Porto,Porto - AF,DELF SJ,A1,2025,138,138,138.0,PRT
Portugal,Porto,Porto - AF,DELF-DALF TP,A1,2025,2,2,2.0,PRT
Portugal,Porto,Porto - AF,DELF-DALF TP,A2,2025,2,2,2.0,PRT
Portugal,Porto,Porto - AF,DELF-DALF TP,B1,2025,23,23,23.0,PRT
Portugal,Porto,Porto - AF,DELF-DALF TP,B2,2025,140,136,129.0,PRT
Portugal,Porto,Porto - Université,DELF-DALF TP,B2,2025,4,4,4.0,PRT
Portugal,Porto,Porto - Université,DELF-DALF TP,C1,2025,6,6,6.0,PRT
Portugal,Viseu,Viseu,DELF SJ,B1,2025,3,3,2.0,PRT
Portugal,Viseu,Viseu,DELF SJ,B2,2025,7,7,6.0,PRT
Qatar,Doha,Doha,DELF SJ,A2,2025,107,104,92.0,QAT
Qatar,Doha,Doha,DELF SJ,B2,2025,73,71,66.0,QAT
Qatar,Doha,Doha,DELF Prim,A2,2025,111,110,110.0,QAT
Qatar,Doha,Doha,DELF-DALF TP,C1,2025,13,13,9.0,QAT
Qatar,AL SHAHANIYA,Al Shahaniya,DELF-DALF TP,B1,2025,17,17,16.0,QAT
Qatar,AL SHAHANIYA,Al Shahaniya,DELF-DALF TP,C1,2025,1,1,1.0,QAT
Roumanie,Brasov,Brasov - AF,DELF SJ,B2,2025,88,88,80.0,ROU
Roumanie,Bucarest,Bucarest - IF,DELF Prim,A1,2025,90,90,90.0,ROU
Roumanie,Cluj-Napoca,Cluj-Napoca - IF,DELF SJ,A2,2025,85,84,82.0,ROU
Roumanie,Constanta,Constanta - AF,DELF-DALF TP,A2,2025,4,4,4.0,ROU
Roumanie,Ploiesti,Ploiesti,DELF Prim,A1.1,2025,5,5,5.0,ROU
Roumanie,Timisoara,Timisoara - IF,DELF SJ,A2,2025,64,64,63.0,ROU
Roumanie,Timisoara,Timisoara - IF,DELF Prim,A1.1,2025,1,1,1.0,ROU
Royaume-Uni,Cambridge,Cambridge - AF,DELF SJ,A1,2025,10,10,8.0,GBR
Royaume-Uni,Cambridge,Cambridge - AF,DELF-DALF TP,B1,2025,20,20,11.0,GBR
Royaume-Uni,Cardiff,Cardiff - University,DELF-DALF TP,B2,2025,5,5,4.0,GBR
Royaume-Uni,Cardiff,Cardiff - University,DELF-DALF TP,C1,2025,4,4,4.0,GBR
Royaume-Uni,Edinburgh,Edimbourg,DELF SJ,A2,2025,7,7,7.0,GBR
Royaume-Uni,Edinburgh,Edimbourg,DELF SJ,B2,2025,6,6,6.0,GBR
Royaume-Uni,Edinburgh,Edimbourg,DELF Prim,A1,2025,1,1,1.0,GBR
Royaume-Uni,Edinburgh,Edimbourg,DELF Prim,A2,2025,1,1,1.0,GBR
Royaume-Uni,Edinburgh,Edimbourg,DELF-DALF TP,C1,2025,9,7,5.0,GBR
Royaume-Uni,Exeter,Exeter - University,DELF-DALF TP,B2,2025,10,9,9.0,GBR
Royaume-Uni,Glasgow,Glasgow - AF,DELF SJ,B1,2025,11,10,9.0,GBR
Royaume-Uni,Glasgow,Glasgow - AF,DELF Prim,A1,2025,1,1,1.0,GBR
Royaume-Uni,Glasgow,Glasgow - AF,DELF-DALF TP,A1,2025,7,6,4.0,GBR
Royaume-Uni,"St Helier, Jersey",Jersey,DELF SJ,B1,2025,4,4,3.0,GBR
Royaume-Uni,"St Helier, Jersey",Jersey,DELF-DALF TP,C1,2025,2,2,1.0,GBR
Royaume-Uni,London,Londres - IF,DELF SJ,B2,2025,180,173,147.0,GBR
Royaume-Uni,London,Londres - IF,DELF Prim,A2,2025,70,67,66.0,GBR
Royaume-Uni,London,Londres - IF,DELF-DALF TP,A2,2025,64,50,34.0,GBR
Royaume-Uni,London,Londres - IF,DELF-DALF TP,B1,2025,187,169,140.0,GBR
Royaume-Uni,Manchester,Manchester - AF,DELF SJ,A1,2025,1,1,,GBR
Royaume-Uni,Manchester,Manchester - AF,DELF SJ,B2,2025,11,10,7.0,GBR
Royaume-Uni,Manchester,Manchester - AF,DELF-DALF TP,C2,2025,6,6,5.0,GBR
Royaume-Uni,Milton Keynes,Milton Keynes - AF,DELF SJ,A1,2025,1,1,1.0,GBR
Royaume-Uni,Milton Keynes,Milton Keynes - AF,DELF SJ,B1,2025,6,6,5.0,GBR
Royaume-Uni,Milton Keynes,Milton Keynes - AF,DELF Prim,A1,2025,1,1,1.0,GBR
Royaume-Uni,Leeds,Leeds,DELF-DALF TP,B1,2025,3,3,3.0,GBR
Royaume-Uni,Leeds,Leeds,DELF-DALF TP,B2,2025,1,1,1.0,GBR
Fédération de Russie,Ekaterinbourg,Ekaterinbourg,DELF-DALF TP,B1,2025,6,6,5.0,RUS
Fédération de Russie,Ekaterinbourg,Ekaterinbourg,DELF-DALF TP,C2,2025,2,2,2.0,RUS
Fédération de Russie,Ivanovo,Ivanovo,DELF SJ,A2,2025,1,1,1.0,RUS
Fédération de Russie,Ivanovo,Ivanovo,DELF-DALF TP,A1,2025,3,3,3.0,RUS
Fédération de Russie,Ivanovo,Ivanovo,DELF-DALF TP,A2,2025,1,1,1.0,RUS
Fédération de Russie,Ivanovo,Ivanovo,DELF-DALF TP,C1,2025,1,1,,RUS
Fédération de Russie,Kazan,Kazan,DELF Prim,A1.1,2025,38,38,36.0,RUS
Fédération de Russie,Kazan,Kazan,DELF-DALF TP,A1,2025,20,20,20.0,RUS
Fédération de Russie,Kemerovo,Kemerovo,DELF-DALF TP,B2,2025,2,2,2.0,RUS
Fédération de Russie,Khabarovsk,Khabarovsk,DELF SJ,B1,2025,1,1,1.0,RUS
Fédération de Russie,Khabarovsk,Khabarovsk,DELF SJ,B2,2025,1,1,1.0,RUS
Fédération de Russie,Magnitogorsk,Magnitogorsk,DELF Prim,A1,2025,3,3,3.0,RUS
Fédération de Russie,Moscou,Moscou,DELF SJ,B2,2025,183,183,124.0,RUS
Fédération de Russie,Moscou,Moscou,DELF Prim,A1,2025,55,55,51.0,RUS
Fédération de Russie,Moscou,Moscou,DELF Prim,A1.1,2025,54,54,52.0,RUS
Fédération de Russie,Moscou,Moscou,DELF-DALF TP,B1,2025,219,217,194.0,RUS
Fédération de Russie,Nijni Novgorod,Nijni-Novgorod,DELF-DALF TP,A2,2025,5,5,5.0,RUS
Fédération de Russie,Nijni Novgorod,Nijni-Novgorod,DELF-DALF TP,C2,2025,5,5,4.0,RUS
Fédération de Russie,Omsk,Omsk,DELF SJ,A2,2025,4,4,4.0,RUS
Fédération de Russie,Omsk,Omsk,DELF SJ,B1,2025,1,1,1.0,RUS
Fédération de Russie,Oulan-Oudé,Oulan-Oudé,DELF-DALF TP,A2,2025,5,5,5.0,RUS
Fédération de Russie,Oulianovsk,Oulianovsk,DELF SJ,A2,2025,2,2,1.0,RUS
Fédération de Russie,Perm,Perm,DELF SJ,B2,2025,5,5,4.0,RUS
Fédération de Russie,Perm,Perm,DELF-DALF TP,C1,2025,3,3,3.0,RUS
Fédération de Russie,Saint-Pétersbourg,Saint-Pétersbourg,DELF Prim,A2,2025,13,13,12.0,RUS
Fédération de Russie,Saint-Pétersbourg,Saint-Pétersbourg,DELF-DALF TP,C1,2025,92,92,34.0,RUS
Fédération de Russie,Samara,Samara,DELF-DALF TP,A2,2025,2,2,2.0,RUS
Fédération de Russie,Samara,Samara,DELF-DALF TP,C1,2025,7,7,5.0,RUS
Fédération de Russie,Saratov,Saratov,DELF-DALF TP,B1,2025,5,5,5.0,RUS
Fédération de Russie,Saratov,Saratov,DELF-DALF TP,C2,2025,1,1,1.0,RUS
Fédération de Russie,Syktyvkar,Syktyvkar,DELF-DALF TP,B2,2025,3,3,3.0,RUS
Fédération de Russie,Tioumen,Tioumen,DELF SJ,B1,2025,1,1,,RUS
Fédération de Russie,Tioumen,Tioumen,DELF-DALF TP,C1,2025,1,1,1.0,RUS
Fédération de Russie,Togliatti,Togliatti,DELF SJ,B1,2025,10,10,9.0,RUS
Fédération de Russie,Tomsk,Tomsk,DELF-DALF TP,B1,2025,3,3,3.0,RUS
Fédération de Russie,Toula,Toula,DELF Prim,A1,2025,11,11,11.0,RUS
Fédération de Russie,Toula,Toula,DELF Prim,A2,2025,14,14,12.0,RUS
Fédération de Russie,Toula,Toula,DELF-DALF TP,B1,2025,1,1,1.0,RUS
Fédération de Russie,Toula,Toula,DELF-DALF TP,C1,2025,3,3,2.0,RUS
Fédération de Russie,Vladivostok,Vladivostok,DELF SJ,B1,2025,17,17,17.0,RUS
Fédération de Russie,Volgograd,Volgograd,DELF SJ,A2,2025,2,2,2.0,RUS
Fédération de Russie,Volgograd,Volgograd,DELF-DALF TP,B2,2025,5,5,5.0,RUS
Rwanda,Kigali,Kigali,DELF SJ,A2,2025,218,205,199.0,RWA
Rwanda,Kigali,Kigali,DELF Prim,A2,2025,1231,1198,1172.0,RWA
Sainte-Lucie,Castries,Castries,DELF SJ,B2,2025,3,3,,LCA
Sao Tomé-et-Principe,Sao Tomé,São Tomé,DELF SJ,B1,2025,4,4,4.0,STP
Sénégal,Dakar,Dakar,DELF-DALF TP,A1,2025,4,4,4.0,SEN
Sénégal,Kaolack,Kaolack,DELF-DALF TP,B1,2025,9,9,8.0,SEN
Sénégal,Saint Louis,Saint Louis,DELF SJ,A2,2025,1,1,1.0,SEN
Sénégal,Saint Louis,Saint Louis,DELF Prim,A1,2025,1,1,1.0,SEN
Serbie,Belgrade,Belgrade - IF,DELF SJ,A2,2025,24,23,21.0,SRB
Serbie,Belgrade,Belgrade - IF,DELF SJ,B1,2025,23,22,19.0,SRB
Serbie,Belgrade,Belgrade - IF,DELF SJ,A1,2025,195,195,,SRB
Serbie,Nis,Nis,DELF-DALF TP,A1,2025,1,1,1.0,SRB
Serbie,Nis,Nis,DELF-DALF TP,A2,2025,1,1,1.0,SRB
Serbie,Nis,Nis,DELF-DALF TP,B1,2025,3,2,2.0,SRB
Serbie,Novi Sad,Novi Sad,DELF SJ,A2,2025,26,26,,SRB
Serbie,Novi Sad,Novi Sad,DELF-DALF TP,B1,2025,6,6,6.0,SRB
Seychelles,Victoria,Victoria,DELF SJ,B2,2025,5,5,3.0,SYC
Seychelles,Victoria,Victoria,DELF SJ,B2,2025,39,39,,SYC
Seychelles,Victoria,Victoria,DELF-DALF TP,A1,2025,8,6,1.0,SYC
Seychelles,Victoria,Victoria,DELF-DALF TP,A2,2025,6,6,2.0,SYC
Seychelles,Victoria,Victoria,DELF-DALF TP,B2,2025,9,9,2.0,SYC
Seychelles,Victoria,Victoria,DELF-DALF TP,C2,2025,3,3,,SYC
Singapour,Singapour,Singapour,DELF SJ,B1,2025,79,78,66.0,SGP
Singapour,Singapour,Singapour,DELF-DALF TP,B2,2025,52,48,43.0,SGP
Slovaquie,Banska Bystrica,Banska Bystrica,DELF SJ,A1,2025,4,4,4.0,SVK
Slovaquie,Banska Bystrica,Banska Bystrica,DELF SJ,B1,2025,15,15,15.0,SVK
Slovaquie,Banska Bystrica,Banska Bystrica,DELF-DALF TP,B1,2025,3,3,3.0,SVK
Slovaquie,Bratislava,Bratislava,DELF Prim,A2,2025,37,37,37.0,SVK
Slovaquie,Bratislava,Bratislava,DELF SJ,A2,2025,63,63,62.0,SVK
Slovaquie,Bratislava,Bratislava,DELF SJ,B1,2025,40,40,38.0,SVK
Slovaquie,Bratislava,Bratislava,DELF-DALF TP,C1,2025,43,43,35.0,SVK
Slovaquie,Kosice,Kosice,DELF SJ,B2,2025,4,4,2.0,SVK
Slovaquie,Kosice,Kosice,DELF-DALF TP,B2,2025,5,5,4.0,SVK
Slovénie,Ljubljana,Ljubljana,DELF-DALF TP,A1,2025,1,0,,SVN
Slovénie,Ljubljana,Ljubljana,DELF-DALF TP,B2,2025,7,7,6.0,SVN
Soudan du Sud,Djouba,Juba,DELF-DALF TP,A2,2025,9,9,7.0,SSD
Sri Lanka,Colombo 7,Colombo,DELF SJ,A2,2025,37,37,29.0,LKA
Sri Lanka,Colombo 7,Colombo,DELF-DALF TP,B2,2025,43,41,25.0,LKA
Sri Lanka,Colombo 7,Colombo,DELF-DALF TP,C2,2025,3,3,1.0,LKA
Sri Lanka,Kandy,Kandy,DELF-DALF TP,C1,2025,2,2,1.0,LKA
Suède,Falun,Falun,DELF-DALF TP,C1,2025,1,1,1.0,SWE
Suède,Göteborg,Göteborg - Hvitfeldtska gymnasiet,DELF SJ,B1,2025,4,4,4.0,SWE
Suède,Göteborg,Göteborg - Hvitfeldtska gymnasiet,DELF SJ,B2,2025,14,13,12.0,SWE
Suède,Göteborg,Göteborg - Hvitfeldtska gymnasiet,DELF-DALF TP,C1,2025,2,2,2.0,SWE
Suède,Kalmar,Kalmar,DELF SJ,B2,2025,2,2,1.0,SWE
Suède,Linköping,Linköping - Université,DELF-DALF TP,B1,2025,1,1,1.0,SWE
Suède,Malmö,Malmö - Borgarskola,DELF SJ,B1,2025,1,1,1.0,SWE
Suède,Östersund,Östersund - Jämtland Gymn. Wargentin,DELF SJ,A2,2025,3,3,3.0,SWE
Suède,Stockholm,Stockholm - FLAM,DELF SJ,B1,2025,1,1,1.0,SWE
Suède,Stockholm,Stockholm - FLAM,DELF Prim,A1,2025,6,6,6.0,SWE
Suède,Stockholm,Stockholm - Franska Skolan,DELF SJ,B2,2025,33,30,25.0,SWE
Suède,Stockholm,Stockholm - IF,DELF-DALF TP,B1,2025,4,3,3.0,SWE
Suède,Stockholm,Stockholm - IF,DELF-DALF TP,C2,2025,1,1,1.0,SWE
Suède,Uppsala,Uppsala - Université,DELF-DALF TP,C1,2025,5,5,5.0,SWE
Suisse,Aarau,Aarau - Argovie AG,DELF SJ,B1,2025,422,422,366.0,CHE
Suisse,Liestal,Bâle - Région Bâloise BL,DELF Prim,A1.1,2025,1,1,1.0,CHE
Suisse,Liestal,Bâle - Région Bâloise BL,DELF Prim,A2,2025,1,1,1.0,CHE
Suisse,Liestal,Bâle - Région Bâloise BL,DELF-DALF TP,A2,2025,11,11,11.0,CHE
Suisse,Liestal,Bâle - Région Bâloise BL,DELF-DALF TP,B2,2025,150,150,124.0,CHE
Suisse,Berne,Berne - Espace Mittelland BE,DELF SJ,A2,2025,25,25,22.0,CHE
Suisse,Berne,Berne - Espace Mittelland BE,DELF SJ,B2,2025,453,453,367.0,CHE
Suisse,Genève,Lac Léman,DELF-DALF TP,A1,2025,20,19,19.0,CHE
Suisse,Genève,Lac Léman,DELF-DALF TP,B2,2025,602,595,529.0,CHE
Suisse,Lucerne,Lucerne LU,DELF SJ,B2,2025,392,391,297.0,CHE
Suisse,Lucerne,Lucerne LU,DELF-DALF TP,B1,2025,13,12,12.0,CHE
Suisse,Neuchâtel,Neuchâtel - Trois-Lacs NE,DELF-DALF TP,B1,2025,27,27,27.0,CHE
Suisse,Altstätten,Saint-Gall / Vallée du Rhin SG,DELF-DALF TP,A1,2025,2,2,2.0,CHE
Suisse,Altstätten,Saint-Gall / Vallée du Rhin SG,DELF-DALF TP,B2,2025,76,76,64.0,CHE
Suisse,Weinfelden,Weinfelden - Thurgovie TG,DELF-DALF TP,C1,2025,61,61,54.0,CHE
Suisse,Zurich,Zürich Institut Minerva ZH,DELF-DALF TP,C1,2025,54,54,37.0,CHE
Suisse,Zurich,Zürich Limmat ZH,DELF SJ,A2,2025,28,27,26.0,CHE
Suisse,Zurich,Zürich Limmat ZH,DELF Prim,A1,2025,13,13,13.0,CHE
Suisse,Zurich,Zürich Limmat ZH,DELF-DALF TP,A2,2025,8,8,8.0,CHE
Suisse,Lucerne,Lucerne – Suisse centrale LU,DELF-DALF TP,B2,2025,6,6,4.0,CHE
Tadjikistan,Douchanbé,Douchanbé - Ambassade de France,DELF-DALF TP,A1,2025,4,3,3.0,TJK
Tadjikistan,Douchanbé,Douchanbé - Ambassade de France,DELF-DALF TP,B1,2025,6,6,6.0,TJK
Tadjikistan,Khoudjand,Khoudjand,DELF-DALF TP,B1,2025,5,5,1.0,TJK
Taïwan,Kaohsiung,Kaohsiung,DELF SJ,A2,2025,1,1,,TWN
Taïwan,Kaohsiung,Kaohsiung,DELF SJ,B2,2025,3,2,2.0,TWN
Taïwan,Kaohsiung,Kaohsiung,DELF SJ,A2,2025,24,24,13.0,TWN
Taïwan,Taipei,Taipei,DELF-DALF TP,A1,2025,106,85,73.0,TWN
Taïwan,Taipei,Taipei,DELF-DALF TP,A2,2025,211,188,147.0,TWN
République-Unie de Tanzanie,Arusha,Arusha,DELF Prim,A1.1,2025,17,17,17.0,TZA
République-Unie de Tanzanie,Dar Es Salaam,Dar es Salaam,DELF SJ,A2,2025,22,21,15.0,TZA
République-Unie de Tanzanie,Dar Es Salaam,Dar es Salaam,DELF Prim,A2,2025,3,3,3.0,TZA
République-Unie de Tanzanie,Dar Es Salaam,Dar es Salaam,DELF-DALF TP,A1,2025,18,18,15.0,TZA
République-Unie de Tanzanie,Dar Es Salaam,Dar es Salaam,DELF-DALF TP,B2,2025,13,13,7.0,TZA
République-Unie de Tanzanie,Dar Es Salaam,Dar es Salaam,DELF-DALF TP,C2,2025,1,1,,TZA
Tchad,Adre,Adre,DELF-DALF TP,B2,2025,12,12,9.0,TCD
Tchad,Moundou,Moundou,DELF-DALF TP,A2,2025,8,7,5.0,TCD
Tchad,Moundou,Moundou,DELF-DALF TP,C2,2025,13,11,10.0,TCD
République tchèque,Brno,Brno,DELF SJ,B1,2025,9,9,8.0,CZE
République tchèque,Brno,Brno,DELF SJ,B2,2025,4,4,4.0,CZE
République tchèque,Brno,Brno,DELF SJ,B1,2025,20,20,18.0,CZE
République tchèque,Brno,Brno,DELF SJ,B2,2025,10,10,8.0,CZE
République tchèque,Brno,Brno,DELF-DALF TP,C2,2025,3,3,2.0,CZE
République tchèque,Ceske Budejovice,Ceske Budejovice,DELF SJ,A2,2025,7,7,7.0,CZE
République tchèque,Ceske Budejovice,Ceske Budejovice,DELF SJ,B1,2025,5,5,5.0,CZE
République tchèque,Ceske Budejovice,Ceske Budejovice,DELF-DALF TP,B2,2025,3,3,3.0,CZE
République tchèque,Olomouc,Olomouc,DELF SJ,A2,2025,7,7,7.0,CZE
République tchèque,Olomouc,Olomouc,DELF SJ,B1,2025,21,21,19.0,CZE
République tchèque,Olomouc,Olomouc,DELF SJ,B2,2025,4,4,3.0,CZE
République tchèque,Ostrava,Ostrava,DELF SJ,A2,2025,5,5,5.0,CZE
République tchèque,Ostrava,Ostrava,DELF SJ,B1,2025,4,3,3.0,CZE
République tchèque,Ostrava,Ostrava,DELF SJ,B1,2025,19,19,18.0,CZE
République tchèque,Pardubice,Pardubice,DELF SJ,B2,2025,3,3,3.0,CZE
République tchèque,Pardubice,Pardubice,DELF-DALF TP,A2,2025,1,1,1.0,CZE
République tchèque,Plzen,Plzen,DELF SJ,B1,2025,19,19,19.0,CZE
République tchèque,Prague,Prague - Institut français,DELF SJ,A1,2025,10,10,10.0,CZE
République tchèque,Prague,Prague - Institut français,DELF SJ,B1,2025,70,70,64.0,CZE
République tchèque,Prague,Prague - Institut français,DELF-DALF TP,A1,2025,6,6,6.0,CZE
République tchèque,Prague,Prague - Institut français,DELF-DALF TP,C2,2025,8,8,6.0,CZE
Thaïlande,Bangkok,Bangkok,DELF SJ,A2,2025,35,35,28.0,THA
Thaïlande,Bangkok,Bangkok,DELF SJ,B1,2025,22,22,19.0,THA
Thaïlande,Bangkok,Bangkok,DELF SJ,A2,2025,474,471,333.0,THA
Thaïlande,Bangkok,Bangkok,DELF SJ,B2,2025,9,9,9.0,THA
Thaïlande,Bangkok,Bangkok,DELF-DALF TP,A1,2025,55,55,52.0,THA
Thaïlande,Bangkok,Bangkok,DELF-DALF TP,A2,2025,102,98,86.0,THA
Thaïlande,Bangkok,Bangkok,DELF-DALF TP,B2,2025,123,121,77.0,THA
Togo,Lomé,Lomé - IF,DELF SJ,A1,2025,8,8,,TGO
Togo,Lomé,Lomé - IF,DELF Prim,A1,2025,5,5,,TGO
Togo,Lomé,Lomé - IF,DELF Prim,A2,2025,1,1,,TGO
Trinité-et-Tobago,Port Of Spain,Port of Spain,DELF-DALF TP,A2,2025,3,3,3.0,TTO
Tunisie,Béja,Beja,DELF Prim,A1,2025,3,3,3.0,TUN
Tunisie,Béja,Beja,DELF-DALF TP,C1,2025,2,1,1.0,TUN
Tunisie,Djerba,Djerba,DELF-DALF TP,B2,2025,7,7,6.0,TUN
